;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;target;post_campaign_action
2759;34;blue-collar;married;secondary;no;1221.0;yes;no;cellular;6;may;182;1;90;8;failure;no;0
2760;61;management;married;secondary;no;985.0;no;no;cellular;18;aug;998;6;-1;0;unknown;yes;1
2761;35;blue-collar;divorced;secondary;no;0.0;yes;no;unknown;8;may;477;1;-1;0;unknown;no;0
2762;42;management;married;tertiary;no;520.0;no;no;cellular;4;nov;158;1;-1;0;unknown;no;0
2763;57;services;married;tertiary;no;10.0;no;no;telephone;8;jul;320;3;-1;0;unknown;no;0
2764;42;blue-collar;married;secondary;no;2157.0;yes;no;cellular;13;may;149;1;364;2;failure;no;0
2765;53;retired;married;secondary;no;6095.0;yes;yes;cellular;14;may;410;5;-1;0;unknown;no;0
2766;63;retired;married;tertiary;no;133.0;yes;no;cellular;13;feb;104;2;-1;0;unknown;no;0
2767;47;self-employed;married;secondary;no;1121.0;no;no;unknown;20;jun;454;6;-1;0;unknown;no;1
2768;54;services;married;secondary;no;88.0;yes;no;unknown;13;may;190;1;-1;0;unknown;no;0
2769;45;admin.;married;secondary;no;0.0;no;no;cellular;19;aug;145;10;-1;0;unknown;no;0
2770;28;management;single;tertiary;no;-328.0;yes;no;telephone;2;feb;318;2;-1;0;unknown;no;0
2771;58;unemployed;married;secondary;no;610.0;yes;no;telephone;29;jul;246;2;-1;0;unknown;no;1
2772;48;management;single;;no;414.0;no;no;cellular;21;jul;761;2;-1;0;unknown;no;1
2773;35;management;divorced;tertiary;no;0.0;yes;no;telephone;29;oct;171;1;-1;0;unknown;yes;1
2774;37;self-employed;married;tertiary;no;0.0;no;no;unknown;6;jun;143;1;-1;0;unknown;no;1
2775;37;blue-collar;married;secondary;no;685.0;yes;no;unknown;6;jun;968;1;-1;0;unknown;no;0
2776;37;management;married;primary;no;22856.0;no;no;cellular;2;jul;154;1;388;1;failure;no;0
2777;25;services;single;secondary;no;-352.0;no;no;cellular;15;jul;246;1;-1;0;unknown;no;1
2778;58;blue-collar;married;secondary;no;602.0;yes;no;cellular;13;may;201;1;-1;0;unknown;no;0
2779;52;management;married;secondary;no;-588.0;yes;no;cellular;22;jul;81;4;-1;0;unknown;no;1
2780;19;unknown;single;secondary;no;302.0;no;no;cellular;16;jul;205;1;-1;0;unknown;yes;1
2781;59;blue-collar;married;secondary;no;5314.0;yes;no;cellular;5;may;200;3;-1;0;unknown;no;1
2782;41;technician;married;secondary;no;64.0;yes;yes;unknown;8;may;210;2;-1;0;unknown;no;0
2783;34;technician;single;tertiary;no;632.0;no;no;cellular;22;aug;215;10;-1;0;unknown;no;1
2784;35;technician;single;secondary;no;5731.0;yes;no;cellular;4;may;164;2;167;4;other;no;1
2785;41;technician;married;secondary;no;902.0;no;no;unknown;16;jun;35;6;-1;0;unknown;no;1
2786;28;blue-collar;single;secondary;no;;yes;no;unknown;28;may;615;1;-1;0;unknown;no;0
2787;53;management;divorced;secondary;no;112.0;no;yes;cellular;11;aug;246;3;-1;0;unknown;no;0
2788;35;services;married;secondary;no;0.0;no;yes;telephone;9;jul;42;1;-1;0;unknown;no;0
2789;33;admin.;single;;no;621.0;no;no;cellular;8;jul;217;1;-1;0;unknown;no;1
2790;37;technician;single;secondary;no;435.0;yes;no;unknown;26;may;210;1;-1;0;unknown;no;0
2791;32;technician;married;secondary;no;782.0;yes;no;unknown;26;may;116;4;-1;0;unknown;no;0
2792;32;blue-collar;married;secondary;no;478.0;yes;no;unknown;3;jun;200;1;-1;0;unknown;no;0
2793;54;services;married;unknown;no;7864.0;yes;no;unknown;15;may;145;4;-1;0;unknown;no;0
2794;44;blue-collar;married;secondary;no;1910.0;yes;no;unknown;5;jun;41;1;-1;0;unknown;no;1
2795;36;technician;divorced;tertiary;no;1174.0;yes;no;cellular;18;nov;192;2;-1;0;unknown;no;1
2796;56;admin.;married;secondary;no;1270.0;yes;no;cellular;17;nov;80;2;165;2;other;no;0
2797;30;management;single;tertiary;no;18.0;no;no;unknown;20;may;121;11;-1;0;unknown;no;0
2798;36;blue-collar;married;secondary;no;141.0;yes;no;unknown;23;may;106;3;-1;0;unknown;no;0
2799;43;management;married;;no;;no;no;;20;nov;230;1;-1;0;unknown;no;1
2800;40;technician;married;secondary;no;2715.0;yes;no;unknown;29;may;125;2;-1;0;unknown;no;0
2801;32;technician;single;tertiary;no;1100.0;yes;yes;;11;aug;67;1;-1;0;unknown;no;0
2802;34;blue-collar;married;secondary;no;516.0;yes;yes;unknown;2;jun;26;1;-1;0;unknown;no;0
2803;37;services;married;secondary;no;1.0;no;no;unknown;15;may;395;2;-1;0;unknown;no;0
2804;28;admin.;single;secondary;no;775.0;no;no;cellular;29;jan;603;2;-1;0;unknown;no;0
2805;35;unknown;married;primary;no;634.0;no;no;cellular;7;jul;185;2;-1;0;unknown;no;0
2806;53;blue-collar;single;secondary;no;5715.0;no;no;cellular;28;jan;287;2;-1;0;unknown;no;0
2807;60;admin.;married;unknown;no;1088.0;yes;no;cellular;26;may;149;1;-1;0;unknown;no;1
2808;40;entrepreneur;married;secondary;no;1532.0;yes;yes;cellular;18;nov;173;7;-1;0;unknown;no;0
2809;57;retired;married;primary;no;75.0;no;no;cellular;28;aug;118;2;-1;0;unknown;no;1
2810;29;technician;single;secondary;no;103.0;no;no;unknown;19;may;314;1;-1;0;unknown;no;0
2811;44;blue-collar;married;primary;no;134.0;yes;no;cellular;7;may;378;1;-1;0;unknown;no;0
2812;41;admin.;single;secondary;no;748.0;no;no;telephone;21;nov;94;7;130;3;other;no;1
2813;47;technician;married;secondary;no;1990.0;yes;yes;cellular;25;aug;108;4;-1;0;unknown;no;0
2814;43;technician;married;tertiary;no;192.0;no;no;cellular;5;aug;203;2;-1;0;unknown;no;0
2815;37;technician;single;secondary;no;267.0;no;no;cellular;13;may;121;1;-1;0;unknown;no;1
2816;34;technician;single;tertiary;no;586.0;yes;no;unknown;16;may;489;2;-1;0;unknown;no;0
2817;30;blue-collar;single;secondary;no;648.0;yes;yes;unknown;8;may;287;1;-1;0;unknown;no;0
2818;57;entrepreneur;divorced;secondary;yes;25.0;yes;no;cellular;11;may;652;1;370;4;other;no;1
2819;26;admin.;single;secondary;no;96.0;yes;no;cellular;13;may;612;2;348;3;other;no;0
2820;34;management;married;tertiary;no;1116.0;yes;no;cellular;25;jul;53;5;-1;0;unknown;no;0
2821;46;technician;divorced;secondary;no;-90.0;no;yes;telephone;17;oct;270;1;-1;0;unknown;yes;1
2822;38;entrepreneur;married;tertiary;no;170.0;yes;no;cellular;18;may;442;1;-1;0;unknown;yes;1
2823;37;technician;single;secondary;no;3665.0;no;no;cellular;12;aug;664;3;-1;0;unknown;yes;1
2824;28;;single;tertiary;no;2380.0;no;no;cellular;14;sep;394;2;-1;0;unknown;no;0
2825;57;blue-collar;married;primary;no;179.0;no;no;unknown;9;jun;230;3;-1;0;unknown;no;0
2826;39;management;married;tertiary;no;763.0;yes;no;cellular;11;may;877;7;300;2;unknown;yes;0
2827;49;services;married;secondary;no;320.0;no;no;telephone;9;feb;1971;4;-1;0;unknown;yes;1
2828;38;technician;married;secondary;no;1960.0;yes;no;cellular;21;aug;161;2;-1;0;unknown;no;1
2829;27;blue-collar;married;secondary;no;818.0;yes;no;unknown;3;jun;188;5;-1;0;unknown;no;0
2830;30;admin.;married;secondary;no;2678.0;yes;no;cellular;18;may;23;5;-1;0;unknown;no;0
2831;38;admin.;married;tertiary;no;1980.0;no;no;cellular;5;aug;176;2;-1;0;unknown;no;1
2832;36;management;married;tertiary;no;1582.0;no;no;telephone;3;feb;26;2;197;1;failure;no;0
2833;38;retired;single;unknown;no;62.0;no;no;unknown;19;jun;212;1;-1;0;unknown;no;0
2834;59;housemaid;married;primary;no;235.0;no;no;cellular;13;aug;119;2;-1;0;unknown;no;1
2835;37;management;married;tertiary;no;489.0;yes;no;;7;aug;205;5;-1;0;unknown;no;0
2836;29;self-employed;married;tertiary;no;3931.0;yes;no;unknown;3;jun;73;4;-1;0;unknown;no;0
2837;43;blue-collar;married;secondary;no;699.0;yes;yes;cellular;20;nov;1258;2;122;2;other;yes;0
2838;33;technician;married;secondary;no;58.0;yes;no;telephone;29;aug;57;2;-1;0;unknown;no;0
2839;54;housemaid;divorced;secondary;no;1327.0;no;no;unknown;5;jun;115;2;-1;0;unknown;no;0
2840;55;services;married;secondary;no;557.0;no;no;unknown;19;jun;58;1;-1;0;unknown;no;0
2841;32;technician;single;tertiary;no;741.0;yes;no;cellular;11;aug;238;1;-1;0;unknown;no;0
2842;48;management;married;primary;no;3230.0;yes;no;telephone;20;nov;207;3;-1;0;unknown;no;0
2843;33;management;single;tertiary;no;1439.0;yes;no;cellular;3;jun;178;2;-1;0;unknown;no;1
2844;46;;married;secondary;no;120.0;yes;no;unknown;14;may;20;11;-1;0;unknown;no;1
2845;44;management;married;tertiary;no;1058.0;no;no;cellular;11;mar;188;3;-1;0;unknown;yes;0
2846;47;blue-collar;married;primary;no;881.0;yes;no;cellular;14;may;143;1;370;2;failure;no;0
2847;38;technician;married;secondary;no;6728.0;no;no;cellular;25;nov;232;1;96;4;unknown;yes;1
2848;80;retired;married;secondary;no;462.0;no;no;cellular;7;dec;127;2;-1;0;unknown;no;0
2849;40;self-employed;married;secondary;no;167.0;yes;yes;cellular;8;may;380;4;295;1;unknown;no;1
2850;43;entrepreneur;married;tertiary;no;1574.0;yes;no;cellular;19;nov;167;3;-1;0;unknown;no;0
2851;32;technician;single;tertiary;no;1625.0;no;no;cellular;22;may;796;1;109;1;unknown;yes;1
2852;39;management;married;tertiary;no;562.0;no;no;cellular;13;sep;303;2;-1;0;unknown;no;1
2853;33;technician;married;secondary;no;9305.0;yes;no;cellular;17;apr;407;2;-1;0;unknown;no;0
2854;31;technician;single;secondary;no;35.0;no;yes;cellular;16;jul;229;1;-1;0;unknown;no;0
2855;36;management;single;tertiary;no;0.0;no;no;cellular;11;aug;108;2;-1;0;unknown;no;0
2856;35;management;single;tertiary;no;2486.0;yes;no;cellular;25;may;265;1;-1;0;unknown;no;0
2857;25;services;single;secondary;no;368.0;no;no;telephone;25;jul;168;1;-1;0;unknown;no;0
2858;33;management;single;secondary;no;1558.0;yes;no;cellular;17;apr;97;1;-1;0;unknown;no;1
2859;23;blue-collar;single;primary;no;8627.0;yes;no;cellular;15;may;169;1;346;1;failure;no;1
2860;31;management;single;tertiary;no;2590.0;no;no;cellular;23;sep;103;2;484;2;other;no;0
2861;36;management;married;tertiary;no;0.0;yes;yes;unknown;3;jun;599;3;-1;0;unknown;no;1
2862;44;technician;single;tertiary;no;900.0;yes;no;cellular;29;jan;322;2;-1;0;unknown;no;1
2863;31;management;single;tertiary;no;385.0;yes;no;unknown;21;may;304;1;-1;0;unknown;no;1
2864;55;blue-collar;married;primary;no;1649.0;yes;no;cellular;12;may;52;3;-1;0;unknown;no;1
2865;51;housemaid;divorced;secondary;no;9228.0;no;no;cellular;18;jul;655;4;-1;0;unknown;yes;0
2866;36;admin.;married;secondary;no;0.0;yes;yes;cellular;9;feb;101;2;-1;0;unknown;no;1
2867;27;unemployed;single;tertiary;no;1.0;no;no;cellular;3;feb;65;2;-1;0;unknown;no;1
2868;40;services;married;secondary;no;771.0;yes;no;cellular;15;may;173;4;-1;0;unknown;no;0
2869;49;;married;secondary;no;280.0;yes;no;telephone;14;jul;162;3;-1;0;unknown;no;0
2870;59;retired;married;primary;no;46.0;no;no;cellular;14;aug;78;2;-1;0;unknown;no;1
2871;32;management;married;tertiary;no;2431.0;yes;no;cellular;14;may;646;5;-1;0;unknown;yes;1
2872;42;retired;single;tertiary;no;308.0;no;no;cellular;30;jan;114;2;-1;0;unknown;no;0
2873;35;management;divorced;tertiary;no;160.0;yes;no;unknown;4;jun;141;6;-1;0;unknown;no;0
2874;29;blue-collar;single;secondary;no;555.0;yes;no;cellular;15;may;133;4;-1;0;unknown;no;0
2875;29;technician;single;secondary;no;778.0;yes;no;unknown;6;jun;1994;2;-1;0;unknown;no;0
2876;37;blue-collar;single;secondary;no;48.0;no;no;cellular;6;may;140;2;-1;0;unknown;no;1
2877;49;admin.;married;primary;no;169.0;yes;no;cellular;15;may;82;3;-1;0;unknown;no;1
2878;51;services;divorced;secondary;no;12.0;yes;no;cellular;17;nov;150;1;-1;0;unknown;no;1
2879;61;housemaid;married;primary;no;848.0;no;no;cellular;27;apr;605;1;187;1;other;no;1
2880;43;management;married;secondary;no;481.0;yes;no;telephone;18;nov;164;1;110;2;other;no;1
2881;42;services;married;tertiary;no;12223.0;yes;no;cellular;19;nov;36;1;-1;0;unknown;no;1
2882;24;blue-collar;married;secondary;no;-254.0;yes;yes;unknown;27;may;290;2;-1;0;unknown;no;0
2883;46;self-employed;married;tertiary;no;1148.0;no;no;telephone;29;jul;104;2;-1;0;unknown;no;0
2884;23;admin.;single;secondary;no;5.0;no;no;unknown;12;may;413;1;-1;0;unknown;no;0
2885;26;services;single;secondary;no;50.0;yes;no;cellular;12;aug;153;1;-1;0;unknown;no;0
2886;43;blue-collar;divorced;primary;no;92.0;yes;no;unknown;15;may;237;2;-1;0;unknown;no;0
2887;35;technician;single;tertiary;no;470.0;yes;no;cellular;25;jul;743;13;-1;0;unknown;yes;1
2888;38;technician;married;secondary;no;0.0;no;no;cellular;28;aug;82;4;-1;0;unknown;no;0
2889;56;unemployed;divorced;primary;no;109.0;no;no;cellular;15;jul;924;4;-1;0;unknown;no;1
2890;31;services;married;secondary;no;440.0;yes;no;unknown;17;jun;117;3;-1;0;unknown;no;0
2891;32;management;single;tertiary;no;0.0;no;no;cellular;5;feb;550;4;-1;0;unknown;yes;1
2892;28;unknown;single;;no;2685.0;no;yes;unknown;24;aug;5;1;-1;0;unknown;no;0
2893;26;admin.;divorced;secondary;yes;-3.0;yes;no;;13;may;181;5;-1;0;unknown;no;0
2894;49;management;married;tertiary;no;;no;no;;17;nov;325;2;-1;0;unknown;no;1
2895;33;admin.;married;secondary;no;220.0;yes;no;unknown;27;may;345;1;-1;0;unknown;no;1
2896;80;retired;married;primary;no;;no;no;cellular;6;aug;331;2;-1;0;unknown;no;0
2897;40;blue-collar;married;secondary;no;326.0;yes;yes;cellular;7;jul;112;1;-1;0;unknown;no;0
2898;42;technician;divorced;secondary;no;0.0;yes;no;unknown;30;may;115;6;-1;0;unknown;no;0
2899;46;blue-collar;married;secondary;no;123.0;no;no;cellular;20;aug;381;3;-1;0;unknown;no;0
2900;32;management;single;tertiary;no;697.0;no;no;cellular;7;aug;119;1;99;3;failure;no;1
2901;37;services;single;tertiary;no;223.0;yes;no;unknown;28;may;25;1;-1;0;unknown;no;0
2902;32;;married;secondary;no;1694.0;yes;no;cellular;28;jan;929;1;-1;0;unknown;no;1
2903;53;management;married;tertiary;no;4446.0;yes;no;unknown;14;may;429;1;-1;0;unknown;no;0
2904;39;management;married;tertiary;no;894.0;yes;no;cellular;20;apr;491;1;326;1;other;no;0
2905;31;technician;divorced;secondary;no;202.0;yes;no;cellular;18;jul;146;1;-1;0;unknown;no;0
2906;34;management;single;tertiary;no;0.0;no;no;cellular;21;aug;191;2;-1;0;unknown;no;0
2907;44;technician;married;tertiary;no;1707.0;no;no;cellular;8;aug;406;3;-1;0;unknown;no;1
2908;35;technician;married;secondary;no;13658.0;yes;no;telephone;9;dec;220;2;-1;0;unknown;no;0
2909;39;admin.;married;secondary;no;406.0;no;no;cellular;30;jul;253;5;-1;0;unknown;no;0
2910;55;services;married;secondary;no;96.0;no;no;telephone;30;jul;340;2;-1;0;unknown;no;1
2911;34;housemaid;married;secondary;no;0.0;yes;no;unknown;30;oct;154;1;-1;0;unknown;yes;1
2912;39;technician;married;tertiary;no;-276.0;no;yes;cellular;11;aug;121;4;-1;0;unknown;no;0
2913;58;retired;married;secondary;no;413.0;no;no;cellular;27;aug;104;5;-1;0;unknown;no;1
2914;37;blue-collar;married;primary;no;655.0;yes;no;cellular;5;feb;127;2;258;4;failure;no;0
2915;56;retired;divorced;primary;no;694.0;no;no;cellular;29;jan;144;1;102;1;other;yes;1
2916;32;admin.;single;secondary;no;10218.0;yes;no;cellular;19;nov;149;2;-1;0;unknown;no;1
2917;41;technician;single;tertiary;no;1646.0;yes;no;cellular;4;feb;261;1;184;6;success;yes;0
2918;29;admin.;single;tertiary;no;14.0;no;no;cellular;29;sep;87;1;120;1;failure;no;0
2919;44;management;married;tertiary;no;7635.0;no;no;cellular;21;aug;719;5;-1;0;unknown;no;1
2920;24;blue-collar;married;secondary;no;9.0;yes;no;unknown;27;may;292;7;-1;0;unknown;no;0
2921;43;management;single;secondary;no;1029.0;yes;no;;2;jun;145;1;-1;0;unknown;no;0
2922;26;admin.;married;tertiary;no;2855.0;no;no;cellular;30;mar;52;3;-1;0;unknown;no;0
2923;39;admin.;married;secondary;no;260.0;yes;no;cellular;17;apr;146;1;281;1;failure;no;1
2924;49;blue-collar;married;secondary;no;2039.0;yes;no;cellular;6;may;451;1;169;2;failure;yes;0
2925;52;blue-collar;divorced;primary;no;-97.0;yes;yes;unknown;9;may;167;4;-1;0;unknown;no;1
2926;33;blue-collar;married;tertiary;no;1465.0;no;no;cellular;19;aug;98;4;-1;0;unknown;no;1
2927;30;blue-collar;married;secondary;no;125.0;yes;no;unknown;29;may;238;2;-1;0;unknown;no;1
2928;32;technician;single;tertiary;no;930.0;no;no;cellular;27;aug;85;7;-1;0;unknown;no;0
2929;27;management;single;tertiary;no;0.0;yes;no;cellular;30;jan;323;4;-1;0;unknown;no;0
2930;58;blue-collar;married;primary;no;;no;no;unknown;17;jun;116;1;-1;0;unknown;no;0
2931;46;retired;married;primary;no;-35.0;yes;no;unknown;7;may;304;3;-1;0;unknown;no;0
2932;28;management;single;tertiary;no;1351.0;no;no;unknown;10;dec;267;1;-1;0;unknown;no;1
2933;39;services;married;primary;no;1601.0;yes;no;unknown;23;may;201;2;-1;0;unknown;no;1
2934;41;services;married;unknown;no;88.0;yes;no;unknown;11;may;105;1;336;2;failure;no;1
2935;38;services;married;secondary;no;435.0;yes;no;unknown;23;may;193;2;-1;0;unknown;no;0
2936;50;unemployed;divorced;secondary;no;717.0;yes;no;cellular;30;jan;113;1;-1;0;unknown;no;0
2937;56;services;married;secondary;no;705.0;yes;no;unknown;29;may;151;2;-1;0;unknown;no;0
2938;34;technician;married;secondary;no;1553.0;no;no;cellular;20;aug;200;2;-1;0;unknown;no;0
2939;33;blue-collar;divorced;secondary;no;-131.0;yes;no;unknown;16;may;145;1;-1;0;unknown;no;0
2940;131;technician;married;secondary;no;1191.0;no;no;cellular;21;may;214;4;-1;0;unknown;yes;1
2941;36;admin.;single;secondary;no;47.0;no;yes;cellular;9;jul;36;6;-1;0;unknown;no;0
2942;34;technician;married;tertiary;no;544.0;yes;yes;cellular;18;nov;58;2;-1;0;unknown;no;1
2943;36;blue-collar;married;secondary;no;688.0;yes;no;unknown;6;may;174;2;-1;0;unknown;no;1
2944;45;management;married;tertiary;no;242.0;no;no;cellular;30;apr;587;1;-1;0;unknown;yes;0
2945;27;student;single;tertiary;no;118.0;no;no;cellular;25;may;112;1;-1;0;unknown;no;0
2946;45;admin.;married;secondary;no;-388.0;yes;no;cellular;14;jul;175;2;-1;0;unknown;no;0
2947;40;self-employed;married;;no;1603.0;no;no;unknown;17;jun;279;1;-1;0;unknown;no;0
2948;36;management;single;secondary;no;1511.0;yes;no;cellular;16;nov;270;1;-1;0;unknown;yes;0
2949;46;blue-collar;married;primary;no;147.0;yes;no;cellular;6;may;116;2;169;3;failure;no;0
2950;37;entrepreneur;married;tertiary;no;836.0;yes;no;unknown;27;may;129;2;-1;0;unknown;no;0
2951;36;technician;married;secondary;no;55.0;yes;no;cellular;13;may;38;2;369;4;failure;no;1
2952;37;admin.;married;secondary;no;1123.0;no;yes;unknown;28;may;138;1;-1;0;unknown;no;1
2953;22;student;single;tertiary;no;691.0;no;no;cellular;19;aug;338;1;-1;0;unknown;yes;0
2954;51;services;married;secondary;no;0.0;no;yes;unknown;26;jun;565;3;-1;0;unknown;no;1
2955;49;technician;married;secondary;no;12531.0;no;no;cellular;13;aug;77;8;-1;0;unknown;no;1
2956;35;management;married;tertiary;no;552.0;yes;yes;;19;nov;314;2;124;1;failure;no;0
2957;50;housemaid;married;primary;no;0.0;no;no;unknown;20;jun;179;2;-1;0;unknown;no;0
2958;31;services;married;tertiary;no;309.0;yes;yes;unknown;7;may;294;1;-1;0;unknown;no;1
2959;47;services;single;secondary;no;33.0;yes;no;cellular;5;may;298;1;-1;0;unknown;no;0
2960;59;blue-collar;married;secondary;no;681.0;yes;no;;14;apr;427;2;-1;0;unknown;no;0
2961;32;blue-collar;married;secondary;no;1787.0;yes;no;cellular;12;may;87;4;357;4;failure;no;0
2962;71;retired;married;tertiary;no;14220.0;yes;no;cellular;9;sep;397;1;-1;0;unknown;yes;0
2963;31;management;single;tertiary;no;12569.0;no;no;cellular;9;sep;344;1;295;1;failure;yes;1
2964;41;blue-collar;married;primary;no;4.0;no;no;cellular;23;jul;74;5;-1;0;unknown;no;0
2965;35;blue-collar;married;primary;no;3587.0;yes;no;unknown;30;may;148;4;-1;0;unknown;no;1
2966;36;management;married;tertiary;no;254.0;no;no;unknown;6;jun;161;3;-1;0;unknown;no;1
2967;46;blue-collar;divorced;primary;no;1712.0;no;no;unknown;19;jun;110;1;-1;0;unknown;no;0
2968;46;blue-collar;married;secondary;no;4855.0;yes;no;cellular;10;aug;1529;1;397;1;failure;no;0
2969;47;technician;married;tertiary;no;2408.0;no;no;cellular;12;aug;236;1;104;1;success;no;0
2970;35;management;single;tertiary;no;252.0;yes;no;cellular;8;aug;89;2;-1;0;unknown;no;0
2971;37;blue-collar;married;secondary;no;346.0;yes;no;cellular;17;apr;390;1;316;1;failure;no;1
2972;56;admin.;married;secondary;no;45.0;no;no;unknown;5;may;1467;1;-1;0;unknown;yes;1
2973;46;admin.;married;secondary;no;556.0;yes;yes;unknown;15;may;646;3;-1;0;unknown;yes;0
2974;44;management;divorced;tertiary;no;-710.0;yes;no;cellular;10;jul;183;1;-1;0;unknown;no;0
2975;48;technician;single;tertiary;no;-551.0;yes;no;cellular;11;may;168;2;-1;0;unknown;no;1
2976;28;blue-collar;single;secondary;no;56.0;yes;no;unknown;23;may;66;1;-1;0;unknown;no;1
2977;38;entrepreneur;married;tertiary;no;1514.0;no;yes;cellular;21;nov;160;3;120;3;failure;no;1
2978;34;management;single;tertiary;no;178.0;yes;no;cellular;15;may;14;2;-1;0;unknown;no;0
2979;56;technician;married;secondary;no;359.0;yes;no;unknown;6;jun;220;4;-1;0;unknown;no;0
2980;55;retired;divorced;secondary;no;1580.0;no;yes;unknown;19;jun;1007;1;-1;0;unknown;yes;1
2981;44;blue-collar;divorced;secondary;no;221.0;no;no;cellular;30;jul;149;13;-1;0;unknown;no;0
2982;38;technician;married;tertiary;no;1161.0;yes;no;unknown;8;may;665;1;-1;0;unknown;no;0
2983;53;retired;married;secondary;no;1278.0;yes;no;telephone;15;jul;174;3;-1;0;unknown;no;1
2984;41;admin.;single;tertiary;no;982.0;no;no;cellular;23;jul;105;1;-1;0;unknown;no;0
2985;34;technician;single;secondary;no;16.0;no;no;cellular;13;aug;990;1;-1;0;unknown;yes;1
2986;34;management;single;tertiary;no;1.0;no;no;cellular;19;nov;582;1;-1;0;unknown;no;0
2987;35;services;married;secondary;no;128.0;yes;no;;12;may;136;1;-1;0;unknown;no;1
